DATE_TIME	TIMESTAMP	HEART_RATE	CADENCE	SPEED_SENSOR	SPEED_GPS	SPEED_SMOOTHED	PRESSURE	TEMPERATURE	LATITUDE_6	LONGITUDE_6	ACCURACY_GPS	ALTITUDE_GPS	ALTITUDE_BARO	ALTITUDE_SMOOTHED	DISTANCE_SENSOR	DISTANCE_GPS	BEARING	SLOPE_GPS	SLOPE_SMOOTHED	V_SPEED_GPS	V_SPEED_SMOOTHED
2021-01-08T15:52:37+0100	1610117557531	148			2.64	2.84			47083086	15445774	3	411.34		411.34		351.42	356.75	4.12	3.90	6.53	6.81
2021-01-08T15:52:38+0100	1610117558530	148			2.77	2.85			47083109	15445760	3	411.45		411.45		354.18	337.49	3.97	3.87	6.61	6.80
2021-01-08T15:52:39+0100	1610117559553	148			2.83	2.86			47083132	15445742	4	411.56		411.56		357.08	331.95	3.80	3.85	6.45	6.86
2021-01-08T15:52:40+0100	1610117560540	149			3.00	2.98			47083156	15445725	4	411.67		411.67		360.04	334.25	3.71	3.82	6.69	6.84
2021-01-08T15:52:41+0100	1610117561536	149			2.91	3.05			47083181	15445714	4	411.78		411.78		362.95	343.32	3.79	3.89	6.63	7.04
2021-01-08T15:52:42+0100	1610117562539	149			3.00	3.11			47083208	15445716	4	411.88		411.88		365.95	2.89	3.33	3.99	5.98	7.29
2021-01-08T15:52:43+0100	1610117563530	149			3.38	3.14			47083237	15445728	4	412.01		412.01		369.30	15.74	3.88	4.10	7.87	7.60
2021-01-08T15:52:44+0100	1610117564531	150			3.16	3.19			47083263	15445745	3	412.13		412.13		372.47	24.00	3.79	4.21	7.19	7.86
2021-01-08T15:52:45+0100	1610117565539	152			3.20	3.23			47083289	15445764	3	412.25		412.25		375.70	26.46	3.72	4.32	7.14	8.21
2021-01-08T15:52:46+0100	1610117566551	153			3.16	3.20			47083314	15445785	3	412.37		412.37		378.90	29.77	3.75	4.46	7.11	8.51
2021-01-08T15:52:47+0100	1610117567546	153			3.25	3.18			47083340	15445804	3	412.53		412.53		382.13	26.46	4.95	4.60	9.65	8.78
2021-01-08T15:52:48+0100	1610117568540	153			3.22	3.23			47083366	15445822	3	412.69		412.69		385.32	25.24	5.01	4.72	9.66	8.99
2021-01-08T15:52:49+0100	1610117569535	152			3.20	3.23			47083393	15445836	3	412.86		412.86		388.51	19.45	5.34	4.83	10.25	9.14
2021-01-08T15:52:50+0100	1610117570587	153			3.06	3.18			47083421	15445847	3	413.03		413.03		391.73	14.98	5.27	4.95	9.70	9.25
2021-01-08T15:52:51+0100	1610117571539	154			3.50	3.13			47083450	15445858	3	413.20		413.20		395.06	14.48	5.10	5.05	10.71	9.45
2021-01-08T15:52:52+0100	1610117572525	155			3.16	3.11			47083477	15445869	3	413.37		413.37		398.18	15.50	5.46	5.12	10.34	9.50
2021-01-08T15:52:53+0100	1610117573560	155			2.95	3.05			47083503	15445882	3	413.54		413.54		401.23	18.80	5.57	5.07	9.86	9.36
2021-01-08T15:52:54+0100	1610117574549	154			2.90	3.01			47083527	15445896	3	413.68		413.68		404.10	21.66	4.88	5.01	8.49	9.19
2021-01-08T15:52:55+0100	1610117575549	155			3.08	2.96			47083553	15445910	3	413.84		413.84		407.18	20.14	5.20	4.88	9.60	8.90
2021-01-08T15:52:56+0100	1610117576590	155			2.77	2.98			47083578	15445920	3	413.99		413.99		410.06	15.24	5.21	4.79	8.65	8.66
2021-01-08T15:52:57+0100	1610117577539	156			3.20	2.99			47083605	15445926	3	414.14		414.14		413.10	8.60	4.94	4.71	9.48	8.44
2021-01-08T15:52:58+0100	1610117578548	156			2.89	2.97			47083631	15445931	3	414.27		414.27		416.02	7.46	4.46	4.64	7.73	8.35
2021-01-08T15:52:59+0100	1610117579532	156			3.07	2.97			47083658	15445935	3	414.40		414.40		419.03	5.76	4.31	4.57	7.93	8.21
2021-01-08T15:53:00+0100	1610117580552	156			2.96	2.97			47083685	15445939	3	414.53		414.53		422.05	5.76	4.31	4.59	7.65	8.20
2021-01-08T15:53:01+0100	1610117581539	156			2.97	3.04			47083711	15445945	3	414.64		414.64		424.98	8.93	3.76	4.55	6.69	8.05
2021-01-08T15:53:02+0100	1610117582580	157			2.75	3.01			47083736	15445954	3	414.76		414.76		427.84	13.77	4.19	4.67	6.92	8.27
2021-01-08T15:53:03+0100	1610117583552	157			3.23	2.96			47083763	15445966	3	414.89		414.89		430.98	16.84	4.14	4.83	8.02	8.45
2021-01-08T15:53:04+0100	1610117584520	157			3.28	2.93			47083791	15445974	3	415.04		415.04		434.15	11.01	4.73	5.05	9.30	8.69
2021-01-08T15:53:05+0100	1610117585539	158			2.88	2.94			47083817	15445981	3	415.18		415.18		437.09	10.39	4.76	5.30	8.24	8.94
2021-01-08T15:53:06+0100	1610117586548	158			2.71	2.86			47083841	15445989	3	415.32		415.32		439.82	12.79	5.12	5.56	8.33	9.17
2021-01-08T15:53:07+0100	1610117587544	158			2.77	2.70			47083865	15445998	3	415.45		415.45		442.58	14.32	4.72	5.89	7.83	9.49
2021-01-08T15:53:08+0100	1610117588561	158			2.77	2.62			47083889	15446010	3	415.64		415.64		445.40	18.80	6.74	6.20	11.21	9.87
2021-01-08T15:53:09+0100	1610117589539	157			2.78	2.53			47083912	15446022	3	415.83		415.83		448.11	19.56	7.00	6.54	11.66	10.16
2021-01-08T15:53:10+0100	1610117590558	158			2.31	2.44			47083932	15446032	3	416.01		416.01		450.46	18.80	7.66	6.86	10.60	10.39
2021-01-08T15:53:11+0100	1610117591546	158			2.39	2.37			47083953	15446037	3	416.19		416.19		452.83	9.21	7.61	7.11	10.93	10.59
2021-01-08T15:53:12+0100	1610117592531	159			2.17	2.32			47083972	15446041	3	416.36		416.36		454.96	8.16	7.97	7.32	10.36	10.80
2021-01-08T15:53:13+0100	1610117593553	159			2.21	2.35			47083992	15446046	3	416.54		416.54		457.22	9.66	7.98	7.57	10.57	11.05
2021-01-08T15:53:14+0100	1610117594557	158			2.40	2.35			47084013	15446054	3	416.73		416.73		459.63	14.54	7.88	7.57	11.35	10.91
2021-01-08T15:53:15+0100	1610117595535	158			2.43	2.39			47084033	15446065	3	416.92		416.92		462.00	20.53	8.00	7.57	11.66	10.80
2021-01-08T15:53:16+0100	1610117596537	158			2.47	2.43			47084054	15446076	3	417.12		417.12		464.48	19.63	8.07	7.46	11.98	10.73
2021-01-08T15:53:17+0100	1610117597551	159			2.40	2.43			47084075	15446085	3	417.30		417.30		466.92	16.27	7.40	7.38	10.65	10.68
2021-01-08T15:53:18+0100	1610117598546	159			2.42	2.44			47084096	15446093	3	417.48		417.48		469.33	14.54	7.46	7.29	10.85	10.58
2021-01-08T15:53:19+0100	1610117599548	159			2.45	2.44			47084117	15446103	3	417.66		417.66		471.78	17.97	7.33	7.23	10.78	10.58
2021-01-08T15:53:20+0100	1610117600545	159			2.42	2.48			47084138	15446111	3	417.82		417.82		474.19	14.54	6.63	7.20	9.63	10.44
2021-01-08T15:53:21+0100	1610117601540	159			2.48	2.45			47084160	15446115	3	417.99		417.99		476.66	7.06	6.90	7.16	10.25	10.35
2021-01-08T15:53:22+0100	1610117602530	160			2.50	2.45			47084182	15446120	3	418.15		418.15		479.14	8.80	6.46	7.08	9.70	10.15
2021-01-08T15:53:23+0100	1610117603516	160			2.60	2.40			47084205	15446122	3	418.32		418.32		481.70	3.39	6.64	7.10	10.34	10.18
2021-01-08T15:53:24+0100	1610117604549	160			2.27	2.38			47084226	15446125	3	418.48		418.48		484.04	5.56	6.82	7.13	9.29	10.16
2021-01-08T15:53:25+0100	1610117605520	160			2.44	2.33			47084247	15446130	3	418.65		418.65		486.41	9.21	7.19	7.16	10.50	10.04
2021-01-08T15:53:26+0100	1610117606565	160			2.16	2.30			47084267	15446135	3	418.82		418.82		488.66	9.66	7.54	7.22	9.76	9.97
2021-01-08T15:53:27+0100	1610117607531	160			2.32	2.30			47084287	15446139	3	418.99		418.99		490.91	7.76	7.57	7.26	10.56	9.90
2021-01-08T15:53:28+0100	1610117608533	160			2.23	2.23			47084307	15446142	3	419.15		419.15		493.14	5.83	7.16	7.38	9.58	9.94
2021-01-08T15:53:29+0100	1610117609514	161			2.40	2.20			47084328	15446146	3	419.33		419.33		495.50	7.39	7.64	7.42	11.01	9.78
2021-01-08T15:53:30+0100	1610117610532	161			2.25	2.17			47084348	15446153	3	419.51		419.51		497.79	13.40	7.87	7.44	10.61	9.71
2021-01-08T15:53:31+0100	1610117611554	161			2.01	2.15			47084366	15446159	3	419.67		419.67		499.84	12.79	7.80	7.44	9.39	9.58
2021-01-08T15:53:32+0100	1610117612582	161			2.01	2.09			47084384	15446166	3	419.82		419.82		501.91	14.83	7.24	7.35	8.75	9.44
2021-01-08T15:53:33+0100	1610117613543	161			2.12	2.05			47084402	15446171	3	419.97		419.97		503.95	10.71	7.36	7.25	9.37	9.29
2021-01-08T15:53:34+0100	1610117614547	161			2.14	2.07			47084421	15446176	3	420.14		420.14		506.09	10.16	7.92	7.15	10.16	9.09
2021-01-08T15:53:35+0100	1610117615539	161			2.03	2.08			47084439	15446179	3	420.28		420.28		508.11	6.47	6.95	7.00	8.47	8.78
2021-01-08T15:53:36+0100	1610117616534	161			2.01	2.10			47084457	15446179	3	420.42		420.42		510.11	0.00	6.99	6.83	8.44	8.50
2021-01-08T15:53:37+0100	1610117617540	161			2.11	2.08			47084476	15446181	3	420.57		420.57		512.23	4.10	7.08	6.65	8.95	8.31
2021-01-08T15:53:38+0100	1610117618572	161			2.08	2.09			47084495	15446186	3	420.71		420.71		514.37	10.16	6.52	6.57	8.14	8.27
2021-01-08T15:53:39+0100	1610117619546	161			2.24	2.09			47084514	15446193	3	420.85		420.85		516.55	14.08	6.43	6.40	8.62	8.10
2021-01-08T15:53:40+0100	1610117620541	162			2.05	2.10			47084531	15446203	3	420.97		420.97		518.59	21.83	5.89	6.21	7.24	7.95
2021-01-08T15:53:41+0100	1610117621542	162			2.06	2.11			47084548	15446214	3	421.09		421.09		520.65	23.78	5.81	5.99	7.19	7.80
2021-01-08T15:53:42+0100	1610117622534	162			2.03	2.12			47084565	15446223	3	421.21		421.21		522.66	19.82	5.97	5.48	7.26	7.25
2021-01-08T15:53:43+0100	1610117623535	162			2.14	2.19			47084584	15446228	3	421.33		421.33		524.81	10.16	5.59	4.88	7.19	6.49
2021-01-08T15:53:44+0100	1610117624557	162			2.17	2.25			47084603	15446237	3	421.47		421.47		527.03	17.88	6.31	4.33	8.22	5.75
2021-01-08T15:53:45+0100	1610117625539	162			2.26	2.32			47084622	15446246	3	421.59		421.59		529.25	17.88	5.41	3.76	7.33	4.96
2021-01-08T15:53:46+0100	1610117626542	163			2.45	2.33			47084643	15446256	3	421.73		421.73		531.70	17.97	5.70	3.23	8.37	4.26
2021-01-08T15:53:47+0100	1610117627539	163			2.46	2.31			47084664	15446266	3	421.84		421.84		534.16	17.97	4.48	2.67	6.62	3.51
2021-01-08T15:53:48+0100	1610117628532	163			2.45	2.27			47084685	15446275	3	421.87		421.87		536.59	16.27	1.23	2.11	1.81	2.75
2021-01-08T15:53:49+0100	1610117629558	163			2.21	2.21			47084704	15446286	3	421.87		421.87		538.86	21.52	0.00	1.56	0.00	2.05
2021-01-08T15:53:50+0100	1610117630575	163			2.06	2.13			47084721	15446298	3	421.86		421.86		540.96	25.67	-0.48	0.96	-0.59	1.25
2021-01-08T15:53:51+0100	1610117631532	163			1.98	2.02			47084736	15446310	3	421.84		421.84		542.86	28.58	-1.05	0.54	-1.25	0.70
2021-01-08T15:53:52+0100	1610117632521	163			2.09	2.04			47084752	15446324	3	421.82		421.82		544.93	30.79	-0.97	0.47	-1.21	0.60
2021-01-08T15:53:53+0100	1610117633513	163			1.95	2.04			47084768	15446334	3	421.79		421.79		546.86	23.05	-1.55	0.55	-1.81	0.70
2021-01-08T15:53:54+0100	1610117634526	163			1.83	2.07			47084784	15446341	3	421.76		421.76		548.72	16.59	-1.62	1.03	-1.78	1.30
2021-01-08T15:53:55+0100	1610117635530	163			2.33	2.06			47084805	15446342	3	421.74		421.74		551.05	1.86	-0.86	1.58	-1.20	1.95
2021-01-08T15:53:56+0100	1610117636551	163			2.07	2.12			47084824	15446343	3	421.72		421.72		553.17	2.05	-0.95	2.24	-1.18	2.75
2021-01-08T15:53:57+0100	1610117637526	164			2.18	2.18			47084843	15446346	3	421.73		421.73		555.29	6.14	0.47	2.94	0.62	3.60
2021-01-08T15:53:58+0100	1610117638535	164			2.03	2.08			47084861	15446352	3	421.85		421.85		557.35	12.79	5.85	3.72	7.14	4.49
2021-01-08T15:53:59+0100	1610117639534	165			2.29	2.05			47084881	15446359	3	421.98		421.98		559.63	13.40	5.69	4.49	7.81	5.39
2021-01-08T15:54:00+0100	1610117640527	165			2.18	2.01			47084900	15446365	3	422.13		422.13		561.79	12.14	6.94	5.29	9.06	6.34
2021-01-08T15:54:01+0100	1610117641549	165			1.74	1.97			47084915	15446373	3	422.26		422.26		563.57	19.96	7.33	6.15	7.63	7.29
2021-01-08T15:54:02+0100	1610117642566	164			1.89	1.88			47084929	15446388	3	422.41		422.41		565.49	36.11	7.78	7.05	8.85	8.23
2021-01-08T15:54:03+0100	1610117643523	164			1.92	1.82			47084943	15446401	3	422.56		422.56		567.34	32.30	8.14	7.77	9.40	8.94
2021-01-08T15:54:04+0100	1610117644536	164			1.78	1.87			47084957	15446413	3	422.72		422.72		569.14	30.27	8.88	7.98	9.48	9.15
2021-01-08T15:54:05+0100	1610117645529	165			1.76	1.84			47084972	15446420	3	422.87		422.87		570.89	17.63	8.57	8.20	9.06	9.30
2021-01-08T15:54:06+0100	1610117646537	165			1.82	1.83			47084988	15446426	3	423.03		423.03		572.73	14.32	8.71	7.81	9.52	8.79
2021-01-08T15:54:07+0100	1610117647546	165			2.05	1.86			47085005	15446437	3	423.20		423.20		574.79	23.78	8.23	7.24	10.11	8.31
2021-01-08T15:54:08+0100	1610117648585	165			1.73	1.90			47085018	15446451	3	423.37		423.37		576.58	36.25	9.48	6.64	9.82	7.74
2021-01-08T15:54:09+0100	1610117649538	166			1.85	1.93			47085028	15446469	3	423.52		423.52		578.34	50.79	8.53	5.98	9.44	7.14
2021-01-08T15:54:10+0100	1610117650532	165			1.96	1.96			47085039	15446489	3	423.68		423.68		580.29	51.07	8.22	5.31	9.66	6.50
2021-01-08T15:54:11+0100	1610117651533	165			2.02	2.04			47085054	15446504	4	423.84		423.84		582.31	34.25	7.93	5.18	9.59	6.49
2021-01-08T15:54:12+0100	1610117652540	166			2.00	2.15			47085071	15446513	3	423.89		423.89		584.32	19.82	2.49	5.02	2.98	6.44
2021-01-08T15:54:13+0100	1610117653532	166			2.20	2.22			47085090	15446520	4	423.92		423.92		586.49	14.08	1.38	4.91	1.81	6.34
2021-01-08T15:54:14+0100	1610117654587	166			2.23	2.27			47085110	15446530	4	423.96		423.96		588.84	18.80	1.70	4.70	2.27	6.22
2021-01-08T15:54:15+0100	1610117655534	166			2.54	2.35			47085130	15446542	4	423.99		423.99		591.25	22.22	1.25	4.30	1.90	5.80
2021-01-08T15:54:16+0100	1610117656529	165			2.39	2.35			47085150	15446553	4	424.02		424.02		593.62	20.53	1.26	3.89	1.81	5.30
2021-01-08T15:54:17+0100	1610117657550	166			2.30	2.37			47085170	15446563	4	424.17		424.17		595.97	18.80	6.39	3.46	8.81	4.75
2021-01-08T15:54:18+0100	1610117658547	166			2.46	2.34			47085191	15446573	4	424.32		424.32		598.42	17.96	6.11	3.42	9.03	4.56
2021-01-08T15:54:19+0100	1610117659560	166			2.22	2.32			47085210	15446583	4	424.47		424.47		600.67	19.72	6.68	3.53	8.88	4.54
2021-01-08T15:54:20+0100	1610117660539	166			2.35	2.30			47085229	15446595	4	424.61		424.61		602.97	23.27	6.09	3.63	8.58	4.73
2021-01-08T15:54:21+0100	1610117661541	165			2.32	2.09			47085249	15446604	4	424.68		424.68		605.29	17.04	3.01	4.25	4.19	5.50
2021-01-08T15:54:22+0100	1610117662530	166			2.27	1.94			47085268	15446614	5	424.74		424.74		607.54	19.72	2.67	4.90	3.64	6.30
2021-01-08T15:54:23+0100	1610117663537	166			2.20	1.96			47085287	15446623	4	424.79		424.79		609.76	17.88	2.25	5.23	2.98	6.71
2021-01-08T15:54:24+0100	1610117664521	166			1.19	1.98			47085296	15446631	4	424.80		424.80		610.93	31.18	0.85	5.65	0.61	7.20
2021-01-08T15:54:25+0100	1610117665563	165			1.32	1.96			47085303	15446646	4	424.83		424.83		612.31	55.57	2.18	6.12	1.73	7.73
2021-01-08T15:54:26+0100	1610117666521	166			2.52	1.97			47085318	15446669	3	424.90		424.90		614.72	46.23	2.90	6.71	4.38	8.49
2021-01-08T15:54:27+0100	1610117667539	166			2.39	2.15			47085334	15446691	3	425.09		425.09		617.15	43.11	7.80	7.59	11.20	9.25
2021-01-08T15:54:28+0100	1610117668532	166			2.19	2.27			47085348	15446711	4	425.28		425.28		619.33	44.21	8.75	8.64	11.48	10.10
2021-01-08T15:54:29+0100	1610117669530	165			2.26	2.26			47085363	15446731	3	425.51		425.51		621.58	42.24	10.21	9.74	13.83	11.40
2021-01-08T15:54:30+0100	1610117670549	165			2.29	2.08			47085377	15446754	3	425.76		425.76		623.91	48.20	10.70	10.60	14.72	12.92
2021-01-08T15:54:31+0100	1610117671588	165			1.99	1.93			47085391	15446772	3	426.02		426.02		625.98	41.20	12.57	11.72	15.01	14.77
2021-01-08T15:54:32+0100	1610117672552	165			2.43	1.93			47085409	15446788	3	426.31		426.31		628.32	31.18	12.40	13.18	18.05	16.46
2021-01-08T15:54:33+0100	1610117673538	165			1.35	1.91			47085420	15446795	3	426.53		426.53		629.66	23.43	16.50	14.24	13.39	17.72
2021-01-08T15:54:34+0100	1610117674534	165			1.26	1.93			47085427	15446808	3	426.76		426.76		630.91	51.66	18.33	15.14	13.86	18.84
2021-01-08T15:54:35+0100	1610117675533	165			2.26	1.91			47085437	15446834	3	427.07		427.07		633.17	60.54	13.71	16.04	18.62	19.85
2021-01-08T15:54:36+0100	1610117676551	165			2.15	2.07			47085444	15446861	3	427.39		427.39		635.36	69.16	14.63	16.82	18.86	20.72
2021-01-08T15:54:37+0100	1610117677588	165			2.12	2.22			47085454	15446886	3	427.79		427.79		637.55	59.57	18.22	17.38	23.14	21.56
2021-01-08T15:54:38+0100	1610117678547	165			2.30	2.19			47085469	15446905	3	428.20		428.20		639.76	40.78	18.61	17.99	25.65	22.07
2021-01-08T15:54:39+0100	1610117679524	165			2.32	2.20			47085487	15446919	3	428.63		428.63		642.02	27.91	18.99	18.14	26.41	23.12
2021-01-08T15:54:40+0100	1610117680540	165			2.16	2.21			47085505	15446931	3	429.05		429.05		644.22	24.42	19.11	17.94	24.80	23.68
2021-01-08T15:54:41+0100	1610117681532	165			2.13	2.18			47085523	15446940	3	429.48		429.48		646.33	18.80	20.34	17.90	26.01	23.52
2021-01-08T15:54:42+0100	1610117682540	165			2.18	2.18			47085542	15446948	3	429.90		429.90		648.53	16.00	19.11	17.72	25.00	23.40
2021-01-08T15:54:43+0100	1610117683555	165			2.17	2.18			47085561	15446956	3	430.32		430.32		650.73	16.00	19.11	17.20	24.83	22.86
2021-01-08T15:54:44+0100	1610117684543	165			2.14	2.18			47085577	15446971	3	430.72		430.72		652.84	32.55	18.95	16.65	24.29	21.96
2021-01-08T15:54:45+0100	1610117685528	166			2.32	2.20			47085594	15446988	3	431.15		431.15		655.13	34.25	18.80	16.03	26.19	20.97
2021-01-08T15:54:46+0100	1610117686546	166			2.17	2.22			47085611	15447003	3	431.50		431.50		657.33	31.00	15.87	15.32	20.63	19.93
2021-01-08T15:54:47+0100	1610117687548	166			2.14	2.22			47085630	15447008	3	431.78		431.78		659.48	10.16	13.05	14.52	16.77	18.92
2021-01-08T15:54:48+0100	1610117688527	166			2.28	2.18			47085650	15447006	3	432.06		432.06		661.71	356.10	12.56	13.77	17.16	17.91
2021-01-08T15:54:49+0100	1610117689585	165			2.28	2.15			47085671	15446998	3	432.36		432.36		664.12	345.46	12.44	12.99	17.01	16.72
2021-01-08T15:54:50+0100	1610117690539	166			2.11	2.16			47085688	15446989	3	432.59		432.59		666.13	340.18	11.45	12.20	14.47	15.65
2021-01-08T15:54:51+0100	1610117691542	166			2.09	2.13			47085705	15446977	3	432.83		432.83		668.23	334.33	11.44	11.38	14.36	14.44
2021-01-08T15:54:52+0100	1610117692552	166			2.02	2.07			47085722	15446967	3	433.04		433.04		670.26	338.17	10.31	10.71	12.48	13.57
2021-01-08T15:54:53+0100	1610117693522	166			2.16	2.06			47085739	15446955	3	433.26		433.26		672.36	334.33	10.49	10.58	13.61	13.38
2021-01-08T15:54:54+0100	1610117694533	166			2.14	2.05			47085757	15446944	3	433.48		433.48		674.53	337.41	10.15	10.50	13.06	13.04
2021-01-08T15:54:55+0100	1610117695577	166			1.91	2.07			47085773	15446932	3	433.67		433.67		676.53	332.95	9.51	10.37	10.92	12.55
2021-01-08T15:54:56+0100	1610117696546	166			2.04	2.06			47085788	15446918	3	433.85		433.85		678.50	327.56	9.11	10.34	11.15	12.35
2021-01-08T15:54:57+0100	1610117697533	166			2.04	2.00			47085803	15446903	3	434.04		434.04		680.52	325.75	9.42	10.36	11.55	12.24
2021-01-08T15:54:58+0100	1610117698529	166			2.13	1.96			47085817	15446884	3	434.21		434.21		682.64	317.26	8.02	10.41	10.24	12.32
2021-01-08T15:54:59+0100	1610117699525	166			2.08	1.92			47085831	15446866	3	434.45		434.45		684.71	318.80	11.60	10.31	14.46	12.18
2021-01-08T15:55:00+0100	1610117700538	166			1.83	1.89			47085843	15446849	3	434.67		434.67		686.56	316.03	11.87	10.20	13.03	12.03
2021-01-08T15:55:01+0100	1610117701589	166			1.67	1.87			47085853	15446831	3	434.87		434.87		688.32	309.21	11.37	10.15	11.42	12.10
2021-01-08T15:55:02+0100	1610117702535	166			1.79	1.88			47085861	15446812	3	435.06		435.06		690.01	301.73	11.23	10.13	12.05	12.15
2021-01-08T15:55:03+0100	1610117703555	166			1.83	1.93			47085867	15446789	3	435.28		435.28		691.88	290.96	11.80	10.02	12.94	12.08
2021-01-08T15:55:04+0100	1610117704537	166			2.06	2.01			47085871	15446763	3	435.50		435.50		693.90	282.73	10.90	10.06	13.44	12.19
2021-01-08T15:55:05+0100	1610117705546	166			2.11	2.07			47085873	15446735	3	435.70		435.70		696.03	275.99	9.38	9.75	11.89	11.89
2021-01-08T15:55:06+0100	1610117706548	166			2.13	2.13			47085875	15446707	3	435.89		435.89		698.16	275.99	8.91	9.34	11.38	11.54
2021-01-08T15:55:07+0100	1610117707577	166			2.14	2.16			47085874	15446678	3	436.09		436.09		700.36	267.10	9.10	8.97	11.66	11.37
2021-01-08T15:55:08+0100	1610117708547	166			2.19	2.18			47085875	15446650	3	436.28		436.28		702.48	273.00	8.95	8.54	11.75	11.07
2021-01-08T15:55:09+0100	1610117709553	166			2.19	2.19			47085876	15446621	3	436.46		436.46		704.68	272.90	8.19	8.26	10.74	10.90
2021-01-08T15:55:10+0100	1610117710539	166			2.24	2.21			47085878	15446592	3	436.65		436.65		706.89	275.78	8.61	8.16	11.56	10.90
2021-01-08T15:55:11+0100	1610117711535	166			2.23	2.25			47085884	15446564	3	436.83		436.83		709.11	287.47	8.10	8.05	10.84	10.85
2021-01-08T15:55:12+0100	1610117712546	166			2.16	2.26			47085891	15446537	3	436.98		436.98		711.30	290.84	6.86	7.93	8.90	10.81
2021-01-08T15:55:13+0100	1610117713569	166			2.27	2.29			47085901	15446510	3	437.14		437.14		713.62	298.54	6.88	7.76	9.38	10.75
2021-01-08T15:55:14+0100	1610117714570	165			2.38	2.31			47085912	15446483	3	437.28		437.28		716.01	300.89	5.88	7.56	8.39	10.70
2021-01-08T15:55:15+0100	1610117715555	165			2.29	2.35			47085924	15446459	3	437.46		437.46		718.26	306.29	7.98	7.36	10.96	10.58
2021-01-08T15:55:16+0100	1610117716538	165			2.40	2.40			47085939	15446437	3	437.68		437.68		720.62	315.04	9.33	7.14	13.43	10.40
2021-01-08T15:55:17+0100	1610117717547	165			2.36	2.47			47085957	15446420	3	437.87		437.87		723.00	327.26	7.98	6.90	11.30	10.20
2021-01-08T15:55:18+0100	1610117718537	165			2.43	2.53			47085977	15446408	3	438.05		438.05		725.40	337.78	7.49	6.58	10.91	9.85
2021-01-08T15:55:19+0100	1610117719575	164			2.57	2.57			47086000	15446398	3	438.24		438.24		728.07	343.51	7.12	6.29	10.98	9.49
2021-01-08T15:55:20+0100	1610117720552	164			2.80	2.61			47086024	15446390	3	438.42		438.42		730.80	347.21	6.58	6.12	11.05	9.33
2021-01-08T15:55:21+0100	1610117721571	164			2.62	2.63			47086047	15446380	3	438.58		438.58		733.47	343.51	6.00	5.80	9.42	8.91
2021-01-08T15:55:22+0100	1610117722542	165			2.64	2.62			47086069	15446370	3	438.73		438.73		736.03	342.80	5.86	5.34	9.27	8.25
2021-01-08T15:55:23+0100	1610117723537	165			2.64	2.60			47086092	15446362	3	438.87		438.87		738.66	346.68	5.33	4.97	8.44	7.71
2021-01-08T15:55:24+0100	1610117724552	165			2.54	2.59			47086115	15446358	3	438.95		438.95		741.23	353.25	3.11	4.64	4.73	7.20
